pathway	pval	padj	log2err	ES	NES	size	leadingEdge
FATTY ACID OXIDATION%GOBP%GO:0019395	0.021043394296771708	0.6455339495302996	0.35248785758361917	0.3939522336704864	1.4519033645035881	63	
FATTY ACID TRANSPORT%GOBP%GO:0015908	0.8122529644268774	0.9738807062750724	0.054680848878544186	-0.23558403064010153	-0.7988068152091701	47	
FATTY ACYL-COA BIOSYNTHESIS%REACTOME%R-HSA-75105.6	0.4091816367265469	0.9263274299341352	0.08998607949971373	0.32426331336023023	1.032189481409968	32	
FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0046949	0.2985971943887776	0.9263274299341352	0.10925003948071095	0.3603170059097782	1.1224048458358438	29	
FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035337	0.2834331337325349	0.9263274299341352	0.11237851911047504	0.3293914591108327	1.105929740888784	39	
FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME%R-HSA-8854050.2	0.5200803212851406	0.9389185088685705	0.077274697304471	0.27247765513468736	0.9677710283172785	50	
FC EPSILON RECEPTOR (FCERI) SIGNALING%REACTOME DATABASE ID RELEASE 75%2454202	0.33043478260869563	0.9263274299341352	0.10797236031734525	0.2598061330564116	1.0685890700494638	117	
FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431	0.5646551724137931	0.9511719786459495	0.07667468724900914	0.2525421597043739	0.9467823838533324	70	
FC RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038093	0.44222222222222224	0.9263274299341352	0.0916795246008379	0.23663214248617026	1.0043260211489529	155	
FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS	0.9556962025316456	0.9898683310533517	0.05019342526494341	0.19777462511502195	0.7121640836302778	56	
FC-EPSILON RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038095	0.3914027149321267	0.9263274299341352	0.09992769737310925	0.2589886506383656	1.037433219816862	100	
FC-GAMMA RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS%GOBP%GO:0038096	0.5010351966873706	0.9359112361077393	0.08085891502800323	0.2609610167814628	0.9784186034088606	68	
FC-GAMMA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038094	0.5010351966873706	0.9359112361077393	0.08085891502800323	0.2609610167814628	0.9784186034088606	68	
FCERI MEDIATED CA+2 MOBILIZATION%REACTOME%R-HSA-2871809.1	0.054	0.8019282616340405	0.27650059925447157	0.48920049678896316	1.463761551687096	23	
FCERI MEDIATED MAPK ACTIVATION%REACTOME DATABASE ID RELEASE 75%2871796	0.019700837333318684	0.6308121559292662	0.35248785758361917	0.5151155708472579	1.5533292040255415	24	
FCERI MEDIATED NF-KB ACTIVATION%REACTOME DATABASE ID RELEASE 75%2871837	0.5064655172413793	0.9363188924567037	0.0824344091527096	0.2578998920812533	0.9804577607747784	74	
FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.1	0.764065335753176	0.9738807062750724	0.05356693847709506	-0.22440914279086063	-0.8559622318424918	79	
FCGR3A-MEDIATED IL10 SYNTHESIS%REACTOME DATABASE ID RELEASE 75%9664323	0.4384920634920635	0.9263274299341352	0.0857844408075645	0.3135673333020617	1.0100708730417256	33	
FCGR3A-MEDIATED PHAGOCYTOSIS%REACTOME%R-HSA-9664422.1	0.6913827655310621	0.9637865136192967	0.06293946920189672	0.243975355013287	0.8785447263812394	53	
FEEDING BEHAVIOR%GOBP%GO:0007631	0.8148148148148148	0.9738807062750724	0.056411838821759604	-0.28832674770206845	-0.7576872148289556	15	
FEMALE GAMETE GENERATION%GOBP%GO:0007292	0.6772277227722773	0.9630221171791421	0.06335970106437581	0.25596509251206884	0.8913535734008251	45	
FEMALE GONAD DEVELOPMENT%GOBP%GO:0008585	0.13	0.8911447895791582	0.1737478389995708	-0.45800736733153963	-1.3167488619664112	22	
FEMALE PREGNANCY%GOBP%GO:0007565	0.8697394789579158	0.9780209198473743	0.05216303054600547	0.22173616576085664	0.7826319278121693	48	
FEMALE SEX DIFFERENTIATION%GOBP%GO:0046660	0.44901960784313727	0.9263274299341352	0.08383610571599288	-0.3298777036731244	-1.0063568064866573	27	
FERRIC IRON TRANSPORT%GOBP%GO:0015682	0.2554890219560878	0.9263274299341352	0.11934844059101546	0.36086448223245454	1.1486977016144846	32	
FERROPTOSIS%WIKIPATHWAYS_20210210%WP4313%HOMO SAPIENS	0.15430861723446893	0.9103723096505438	0.15851410542482433	0.4192204886543999	1.2815721289403788	26	
FERTILIZATION%GOBP%GO:0009566	0.52	0.9389185088685705	0.0721797965581253	-0.2527772189494487	-0.9631120435453739	78	
FERTILIZATION%REACTOME%R-HSA-1187000.2	0.6792828685258964	0.9630221171791421	0.06350079680659454	-0.3023645280529977	-0.8400707614479537	19	
FGF SIGNALING PATHWAY%PANTHER PATHWAY%P00021	0.5784832451499118	0.9512722271342962	0.06538341954687732	-0.23680656318967938	-0.9487475125262859	104	
FGF SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FGF SIGNALING PATHWAY	0.9450980392156862	0.9869697276802746	0.04735342452541926	0.2028470074854173	0.6962468141556106	43	
FGFR1 MUTANT RECEPTOR ACTIVATION%REACTOME%R-HSA-1839124.2	0.8764940239043825	0.978645652316263	0.051530912208538955	-0.24190730430119797	-0.7017507036452552	23	
FGFR2 ALTERNATIVE SPLICING%REACTOME DATABASE ID RELEASE 75%6803529	0.699009900990099	0.9638718804024158	0.061840603575328466	0.27968126589543213	0.843377880073881	24	
FGFR2 MUTANT RECEPTOR ACTIVATION%REACTOME%R-HSA-1839126.2	0.478	0.9333191965146316	0.0815265143256594	0.32741078651239475	0.9796623757543328	23	
FGFR3 SIGNALLING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20210210%WP4767%HOMO SAPIENS	0.027567060324376086	0.6564723185753193	0.35248785758361917	-0.5357155391286379	-1.5540612038284665	23	
FIBRIN COMPLEMENT RECEPTOR 3 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP4136%HOMO SAPIENS	0.204	0.9263274299341352	0.13574094381042484	-0.42494000165087387	-1.221681797037027	22	
FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008543	0.7163265306122449	0.9677746487387846	0.06211241889494712	0.23545226984428827	0.8674343789373351	62	
FILOPODIUM ASSEMBLY%GOBP%GO:0046847	0.09465020576131687	0.8781517282931877	0.2089550275493539	-0.5296832296526175	-1.3919423508768647	15	
FLAGELLATED SPERM MOTILITY%GOBP%GO:0030317	0.5019685039370079	0.9359112361077393	0.07808923069433449	0.28724543989402435	0.9710299319241507	40	
FLK2 FLT3%IOB%FLK2 FLT3	0.7234927234927235	0.9700824278756088	0.06252374147247618	-0.3056698744578653	-0.8106829058921572	16	
FLT3 SIGNALING IN DISEASE%REACTOME%R-HSA-9682385.1	0.6123260437375746	0.9556345036314086	0.06847149044920875	-0.30049855922615765	-0.9007962617854894	26	
FLT3 SIGNALING%REACTOME%R-HSA-9607240.5	0.37349397590361444	0.9263274299341352	0.09560314922043013	-0.3246950730959497	-1.02721743901206	34	
FLUOROPYRIMIDINE ACTIVITY%WIKIPATHWAYS_20210210%WP1601%HOMO SAPIENS	0.5159362549800797	0.9389185088685705	0.077274697304471	-0.33221331585524155	-0.9637200862338106	23	
FOCAL ADHESION ASSEMBLY%GOBP%GO:0048041	0.12224448897795591	0.8911447895791582	0.1797823162983236	-0.4782793607727602	-1.3396752320040222	20	
FOCAL ADHESION%WIKIPATHWAYS_20210210%WP306%HOMO SAPIENS	0.7254545454545455	0.9712359900373598	0.05605958750323349	-0.21671653788491338	-0.8987736411851598	134	
FOCAL ADHESION-PI3K-AKT-MTOR-SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP3932%HOMO SAPIENS	0.6817359855334539	0.9636211386427153	0.058718587955594134	-0.21206772103664168	-0.9225507117156906	198	
FOLATE METABOLISM%WIKIPATHWAYS_20210210%WP176%HOMO SAPIENS	0.10778443113772455	0.8911447895791582	0.19189224038483796	0.41586187060124913	1.323764455824278	32	
FOLIC ACID METABOLIC PROCESS%GOBP%GO:0046655	0.7162426614481409	0.9677746487387846	0.06011861425318512	0.2879291206540804	0.8088076508636688	18	
FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760	0.2485089463220676	0.9263274299341352	0.12098514214525231	0.41355392132657987	1.1907336151083177	20	
FOLLICLE STIMULATING HORMONE (FSH) SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2035%HOMO SAPIENS	0.20162932790224034	0.9263274299341352	0.13802224249664274	-0.45482595203527665	-1.2450029163588705	18	
FOREBRAIN CELL MIGRATION%GOBP%GO:0021885	0.2625250501002004	0.9263274299341352	0.11776578836269024	0.37715250141365186	1.1529687771781334	26	
FOREBRAIN DEVELOPMENT%GOBP%GO:0030900	0.018370067362368306	0.6308121559292662	0.35248785758361917	0.3374553292192416	1.3975089748500746	126	
FOREBRAIN GENERATION OF NEURONS%GOBP%GO:0021872	0.06412825651302605	0.821716935806753	0.2529611230696109	0.44861534938099723	1.3974584429902057	29	
FOREBRAIN NEURON DEVELOPMENT%GOBP%GO:0021884	0.0329248697879745	0.6854645916623627	0.3217759180753611	0.5971654962460975	1.589138168515471	15	
FOREBRAIN NEURON DIFFERENTIATION%GOBP%GO:0021879	0.021308662476813844	0.6479017207533454	0.35248785758361917	0.521347132461662	1.5415725314517073	22	
FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.2	0.5540229885057472	0.9451894688565942	0.08108020575508663	0.2428504159243045	0.9617062672951641	96	
FORMATION OF ATP BY CHEMIOSMOTIC COUPLING%REACTOME%R-HSA-163210.2	0.02386106144019199	0.6529579463108538	0.35248785758361917	0.5397746476282955	1.5162546384757951	18	
FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME DATABASE ID RELEASE 75%140877	0.054425250400118336	0.8019282616340405	0.3217759180753611	0.5064983695898639	1.5155193918735408	23	
FORMATION OF HIV ELONGATION COMPLEX IN THE ABSENCE OF HIV TAT%REACTOME%R-HSA-167152.3	0.819672131147541	0.9738807062750724	0.05594285930657051	-0.23768412675149697	-0.7858910274635558	41	
FORMATION OF HIV-1 ELONGATION COMPLEX CONTAINING HIV-1 TAT%REACTOME%R-HSA-167200.3	0.8163672654690619	0.9738807062750724	0.05490737032909582	-0.23844516478992456	-0.7845282157269624	39	
FORMATION OF INCISION COMPLEX IN GG-NER%REACTOME%R-HSA-5696395.1	0.3035019455252918	0.9263274299341352	0.1063232559327084	0.32172578511181416	1.0970685237037483	41	
FORMATION OF PRIMARY GERM LAYER%GOBP%GO:0001704	0.1988071570576541	0.9263274299341352	0.1372507796101328	-0.3415925557764554	-1.1903396884127944	53	
FORMATION OF RNA POL II ELONGATION COMPLEX%REACTOME%R-HSA-112382.2	0.8201160541586073	0.9738807062750724	0.053238649475589886	-0.2276909038708908	-0.803785232195254	54	
FORMATION OF TC-NER PRE-INCISION COMPLEX%REACTOME%R-HSA-6781823.1	0.4847250509164969	0.9334928030618188	0.08175155825321447	0.27844495551709203	0.9902043568054342	51	
FORMATION OF THE BETA-CATENIN:TCF TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 75%201722	0.3247011952191235	0.9263274299341352	0.1035763266125924	-0.32089123868042724	-1.0849016049697635	46	
FORMATION OF THE CORNIFIED ENVELOPE%REACTOME%R-HSA-6809371.3	0.2628458498023715	0.9263274299341352	0.11673920479122178	-0.37127836723087726	-1.1383775649573085	28	
FORMATION OF THE EARLY ELONGATION COMPLEX%REACTOME DATABASE ID RELEASE 75%113418	0.7073170731707317	0.9672079643411157	0.06252374147247618	0.2690875830967596	0.8385493644277091	30	
FORMATION OF THE HIV-1 EARLY ELONGATION COMPLEX%REACTOME DATABASE ID RELEASE 75%167158	0.7073170731707317	0.9672079643411157	0.06252374147247618	0.2690875830967596	0.8385493644277091	30	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2	0.178714859437751	0.9263274299341352	0.14641623786055022	0.3297414713166062	1.1711574757100147	50	
FORMATION OF TUBULIN FOLDING INTERMEDIATES BY CCT TRIC%REACTOME%R-HSA-389960.2	0.49105367793240556	0.9344960748531445	0.07977059186284526	0.33653236003735965	0.9689677040972218	20	
FOXA1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXA1 TRANSCRIPTION FACTOR NETWORK	0.556640625	0.9465641310726086	0.07235708510369071	0.282957792072872	0.9424465961276101	37	
FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS	0.4709418837675351	0.9320545315409761	0.0824344091527096	0.3177951254433883	0.9899471380209672	29	
FOXM1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXM1 TRANSCRIPTION FACTOR NETWORK	0.21774193548387097	0.9263274299341352	0.13145761164276346	-0.3684431555137847	-1.1747670318778058	35	
FOXO FAMILY SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXO FAMILY SIGNALING	0.07645875251509054	0.8351262684061951	0.23112670967383428	-0.40518304767993035	-1.3659673796237306	45	
FOXO-MEDIATED TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-9617828.1	0.02416499168732294	0.6535398653690592	0.35248785758361917	-0.6149939288310476	-1.6161283709765597	15	
FOXO-MEDIATED TRANSCRIPTION OF CELL DEATH GENES%REACTOME%R-HSA-9614657.1	0.9418604651162791	0.9869697276802746	0.04697587278218445	0.23692659135034833	0.6304937104000782	15	
FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME DATABASE ID RELEASE 75%9615017	0.75	0.971308566019877	0.05896944666909967	0.26835137437854556	0.8029477213044537	23	
FOXO-MEDIATED TRANSCRIPTION%REACTOME%R-HSA-9614085.2	0.02815963917302904	0.6564723185753193	0.35248785758361917	-0.4133131253069639	-1.4611684365413504	55	
FRAGILE X SYNDROME %WIKIPATHWAYS_20210210%WP4549%HOMO SAPIENS	0.18617021276595744	0.9263274299341352	0.13355495455759195	-0.2948584230780569	-1.1609150927118068	92	
FSH%NETPATH%FSH	0.17786561264822134	0.9263274299341352	0.1455161460903603	-0.4004494902851159	-1.227819221031238	28	
G ALPHA (12 13) SIGNALLING EVENTS%REACTOME%R-HSA-416482.5	0.42379182156133827	0.9263274299341352	0.08407455779107234	-0.2704307181075822	-1.0074348809730123	70	
G ALPHA (Q) SIGNALLING EVENTS%REACTOME%R-HSA-416476.6	0.32	0.9263274299341352	0.11146266692298015	0.2503381012741699	1.0559924015849942	147	
G ALPHA (S) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 75%418555	0.0779510022271715	0.8351262684061951	0.24133997681509095	0.2800961568777065	1.2219310442672813	189	
G ALPHA (Z) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 75%418597	0.500998003992016	0.9359112361077393	0.07892096381800347	-0.2919926366290838	-0.9607091945934312	39	
G BETA:GAMMA SIGNALLING THROUGH PI3KGAMMA%REACTOME%R-HSA-392451.3	0.90020366598778	0.9826985017706777	0.05132233304211431	-0.248577009302567	-0.680434131202475	18	
G PROTEIN GATED POTASSIUM CHANNELS%REACTOME%R-HSA-1296059.2	0.8565737051792829	0.9776380211948725	0.05258989506236158	0.24739777518889366	0.7315310487518767	22	
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20210210%WP35%HOMO SAPIENS	0.9862475442043221	0.9976296115551654	0.04549678100850074	-0.17618788336837668	-0.6277671870691278	59	
G PROTEIN-COUPLED ACETYLCHOLINE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007213	0.6046065259117083	0.9526496523799384	0.06736238681662789	0.3272656230077832	0.8904592263241495	16	
G PROTEIN-COUPLED GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007216	0.25102880658436216	0.9263274299341352	0.12267918956880833	-0.44442266798926916	-1.1678880859974659	15	
G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY, COUPLED TO CYCLIC NUCLEOTIDE SECOND MESSENGER%GOBP%GO:0007187	0.5872727272727273	0.9512722271342962	0.06613262047584399	-0.22545087331881125	-0.9486237124887755	152	
G-CSF%IOB%G-CSF	0.7919191919191919	0.9738807062750724	0.056886416047570075	0.2545113682847277	0.800261715666574	31	
G-PROTEIN ACTIVATION%REACTOME DATABASE ID RELEASE 75%202040	0.8243801652892562	0.9748646125116713	0.05605958750323349	-0.2758502113411501	-0.7393070730034764	17	
G-PROTEIN BETA:GAMMA SIGNALLING%REACTOME DATABASE ID RELEASE 75%397795	0.9778672032193159	0.9940942843847096	0.04697587278218445	-0.1926104433515203	-0.5642025113538278	24	
G-PROTEIN MEDIATED EVENTS%REACTOME%R-HSA-112040.1	0.5306930693069307	0.9440331826803445	0.0755015292281669	-0.27744349824946557	-0.9518999125419662	49	
G0 AND EARLY G1%REACTOME DATABASE ID RELEASE 75%1538133	0.30019880715705766	0.9263274299341352	0.10839425585339667	-0.36421557243861086	-1.0917989989091565	26	
G1 DNA DAMAGE CHECKPOINT%GOBP%GO:0044783	0.7083333333333334	0.9672079643411157	0.05909547987173424	-0.24075802103323066	-0.8601129857551638	56	
G1 PHASE%REACTOME DATABASE ID RELEASE 75%69236	0.49190283400809715	0.9344960748531445	0.08063884959506612	-0.2908246028872832	-0.9772170922528323	44	
G1 S DNA DAMAGE CHECKPOINTS%REACTOME DATABASE ID RELEASE 75%69615	0.6679611650485436	0.9630221171791421	0.0630790410571939	-0.24619026014344164	-0.8930056729900369	63	
G1 S TRANSITION%REACTOME DATABASE ID RELEASE 75%69206	0.5875831485587583	0.9512722271342962	0.07608371609517249	0.22794440055047124	0.9393875774816011	121	
G1 S-SPECIFIC TRANSCRIPTION%REACTOME DATABASE ID RELEASE 75%69205	0.482	0.9334928030618188	0.08108020575508663	-0.34067051243352997	-0.9794111220653163	22	
G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20210210%WP45%HOMO SAPIENS	0.774390243902439	0.9738807062750724	0.0582216241124161	-0.24314091200803079	-0.8138390106825962	43	
G1/S TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000082	0.7427937915742794	0.9712684791072249	0.06435833679173605	0.22473608789441155	0.865065979866271	79	
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP524%HOMO SAPIENS	0.11530815109343936	0.8911447895791582	0.1847064712077387	-0.4472033122047099	-1.3405690627252287	26	
G2 DNA DAMAGE CHECKPOINT%GOBP%GO:0031572	0.47764227642276424	0.9333191965146316	0.0824344091527096	0.31367077586719994	0.9774825977325236	30	
G2 M CHECKPOINTS%REACTOME%R-HSA-69481.3	0.017786803866883607	0.6280463068609935	0.35248785758361917	0.32927318684806023	1.376516805943731	136	
G2 M DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 75%69473	0.3375	0.9263274299341352	0.10395847155995677	0.2821282214811584	1.0612883909223991	69	
G2 M TRANSITION%REACTOME DATABASE ID RELEASE 75%69275	0.5117117117117117	0.9378631513898832	0.07253518643945886	-0.23000514497972208	-0.9822702516952261	172	
G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000086	0.39377289377289376	0.9263274299341352	0.08730982576379309	-0.24954650553950408	-1.0198708654275124	125	
GABA B RECEPTOR ACTIVATION%REACTOME%R-HSA-977444.2	0.842741935483871	0.9772685833135282	0.05389790253573186	-0.2469950282144835	-0.7875342826751134	35	
GABA RECEPTOR ACTIVATION%REACTOME%R-HSA-977443.4	0.7678207739307535	0.9738807062750724	0.058718587955594134	0.23495826685039847	0.841682404313007	52	
GABA RECEPTOR SIGNALING%WIKIPATHWAYS_20210210%WP4159%HOMO SAPIENS	0.7479838709677419	0.9712684791072249	0.05947602869573201	0.26377430194797347	0.8134030133935298	28	
GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME DATABASE ID RELEASE 75%888590	0.03092691727858904	0.6770520730628712	0.35248785758361917	-0.56419226109509	-1.5443731988187255	18	
GABA-B_RECEPTOR_II_SIGNALING%PANTHER PATHWAY%P05731	0.08627450980392157	0.8663860406547941	0.21392785549235627	-0.4338482806089221	-1.3493009775874962	30	
GAMMA CARBOXYLATION, HYPUSINE FORMATION AND ARYLSULFATASE ACTIVATION%REACTOME%R-HSA-163841.4	0.15384615384615385	0.9103723096505438	0.1596467019199062	-0.391109024425962	-1.2571408701026232	36	
GAMMA-AMINOBUTYRIC ACID SIGNALING PATHWAY%GOBP%GO:0007214	0.21756487025948104	0.9263274299341352	0.13077713797197438	-0.4240506859380019	-1.2087292173649917	21	
GANGLIOSIDE BIOSYNTHETIC PROCESS%GOBP%GO:0001574	0.8701550387596899	0.9780209198473743	0.05060042438536184	0.2660358386704925	0.7079573553427093	15	
GANGLIOSIDE METABOLIC PROCESS%GOBP%GO:0001573	0.6613545816733067	0.9630221171791421	0.06479433660007268	0.29118845210552396	0.8610158017409377	22	
GAP JUNCTION TRAFFICKING AND REGULATION%REACTOME DATABASE ID RELEASE 75%157858	0.5926640926640927	0.9526496523799384	0.06863256318367258	0.3279221434002285	0.9109344565749211	17	
GAP JUNCTION TRAFFICKING%REACTOME DATABASE ID RELEASE 75%190828	0.43186180422264875	0.9263274299341352	0.0847985102819124	0.37572305002681117	1.0223073641653684	16	
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN GG-NER%REACTOME%R-HSA-5696397.1	0.9703557312252964	0.9929952544596119	0.04650840487191565	0.19865808431710869	0.6026428926570001	25	
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN TC-NER%REACTOME%R-HSA-6782210.1	0.5836734693877551	0.9512722271342962	0.0721797965581253	0.25205874836517883	0.9286146359449715	62	
GASTRIC CANCER NETWORK 1%WIKIPATHWAYS_20210210%WP2361%HOMO SAPIENS	0.05566218809980806	0.8019282616340405	0.26635065708852557	0.5382206802458459	1.4644482549637525	16	
GASTRIC CANCER NETWORK 2%WIKIPATHWAYS_20210210%WP2363%HOMO SAPIENS	0.8047808764940239	0.9738807062750724	0.05547933087042326	-0.26332194705797496	-0.7638726005689174	23	
GASTRIN SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP4659%HOMO SAPIENS	0.08828828828828829	0.8669827516338423	0.20207170902115992	-0.3315907356158996	-1.2786894127587851	83	
GASTRIN_CCK2R_240212%PANTHER PATHWAY%P06959	0.47454545454545455	0.9320545315409761	0.07687367341265418	-0.2405451911932241	-0.9975965815452648	134	
GASTRULATION%GOBP%GO:0007369	0.2237354085603113	0.9263274299341352	0.12687572992985735	-0.3134564241959475	-1.146797030553552	66	
GDNF%IOB%GDNF	0.4148296593186373	0.9263274299341352	0.08943668337186206	0.33438308647030557	1.0222211356723168	26	
GDNF/RET SIGNALLING AXIS%WIKIPATHWAYS_20210210%WP4830%HOMO SAPIENS	0.49224806201550386	0.9344960748531445	0.07829552499447937	0.3615829494803069	0.9622211425737778	15	
GENE AND PROTEIN EXPRESSION BY JAK-STAT SIGNALING AFTER INTERLEUKIN-12 STIMULATION%REACTOME DATABASE ID RELEASE 75%8950505	0.727810650887574	0.9712684791072249	0.05973179763644106	-0.27265209155214376	-0.8519038596844873	31	
GENE SILENCING BY MIRNA%GOBP%GO:0035195	0.07645875251509054	0.8351262684061951	0.23112670967383428	-0.4067577246605873	-1.3712759861938675	45	
GENE SILENCING BY RNA%GOBP%GO:0031047	0.1245136186770428	0.8911447895791582	0.17520404755855126	-0.3429679006791179	-1.2547663397963402	66	
GENE SILENCING BY RNA%REACTOME%R-HSA-211000.2	0.6642599277978339	0.9630221171791421	0.05986031177644726	-0.23389827097629126	-0.9109496223099799	88	
GENE SILENCING%GOBP%GO:0016458	0.3473491773308958	0.9263274299341352	0.0943563635421779	-0.2595167955329882	-1.0468306193608052	112	
GENERAL TRANSCRIPTION REGULATION%PANTHER PATHWAY%P00023	0.7137254901960784	0.9673752159130429	0.06037863579204014	-0.2745343074988806	-0.8538224675447245	30	
GENERATION OF SECOND MESSENGER MOLECULES%REACTOME DATABASE ID RELEASE 75%202433	0.3084677419354839	0.9263274299341352	0.10755437526516934	0.362362900341603	1.1174214959651936	28	
GENES CONTROLLING NEPHROGENESIS%WIKIPATHWAYS_20210210%WP4823%HOMO SAPIENS	0.776	0.9738807062750724	0.057366742676855584	0.26141803247167605	0.7822021182754475	23	
GENES INVOLVED IN MALE INFERTILITY%WIKIPATHWAYS_20210210%WP4673%HOMO SAPIENS	0.18640350877192982	0.9263274299341352	0.15016980212840597	0.3008089577865579	1.1620009858425917	80	
GENES RELATED TO PRIMARY CILIUM DEVELOPMENT (BASED ON CRISPR)%WIKIPATHWAYS_20210210%WP4536%HOMO SAPIENS	0.2236842105263158	0.9263274299341352	0.13574094381042484	0.2914412956629914	1.1258144550201008	80	
GENOTOXICITY PATHWAY%WIKIPATHWAYS_20210210%WP4286%HOMO SAPIENS	0.5728346456692913	0.9512722271342962	0.07130529873400379	0.27415016464271946	0.9457980682887492	44	
GERM CELL DEVELOPMENT%GOBP%GO:0007281	0.36106194690265486	0.9263274299341352	0.09026354843400684	-0.26050099874461613	-1.0272022521560455	97	
GLAND DEVELOPMENT%GOBP%GO:0048732	0.6505747126436782	0.9619756269041481	0.072714107793444685	0.23002659729913946	0.9109229622901533	96	
GLAND MORPHOGENESIS%GOBP%GO:0022612	0.7454909819639278	0.9712684791072249	0.05934876803356285	-0.2834752264711096	-0.7940228471838869	20	
GLI3 IS PROCESSED TO GLI3R BY THE PROTEASOME%REACTOME DATABASE ID RELEASE 75%5610785	0.2396694214876033	0.9263274299341352	0.12625398784911535	0.3117502286697388	1.1264518364883431	55	
GLIAL CELL ACTIVATION%GOBP%GO:0061900	0.6985446985446986	0.9638718804024158	0.06421408818446053	-0.31090804001747296	-0.8245753160779451	16	
GLIAL CELL DEVELOPMENT%GOBP%GO:0021782	0.3240556660039761	0.9263274299341352	0.1035763266125924	-0.31939709681757217	-1.0888907234228502	48	
GLIAL CELL DIFFERENTIATION%GOBP%GO:0010001	0.12897196261682242	0.8911447895791582	0.16823816568963962	-0.33078578403153847	-1.2338787064474008	71	
GLIOGENESIS%GOBP%GO:0042063	0.08828828828828829	0.8669827516338423	0.20207170902115992	-0.32840483163138023	-1.2827150801202107	90	
GLOBAL GENOME NUCLEOTIDE EXCISION REPAIR (GG-NER)%REACTOME DATABASE ID RELEASE 75%5696399	0.46813186813186813	0.9320545315409761	0.08783126344801238	0.2573149621382842	0.9985916714648029	81	
GLOBAL GENOME NUCLEOTIDE-EXCISION REPAIR%GOBP%GO:0070911	0.3814229249011858	0.9263274299341352	0.09344492194109945	0.3468851149198067	1.05229973294837	25	
GLOMERULUS DEVELOPMENT%GOBP%GO:0032835	0.8522954091816367	0.9776380211948725	0.05291298484305835	0.24179303812047864	0.7696714994978742	32	
GLUCAGON SIGNALING IN METABOLIC REGULATION%REACTOME DATABASE ID RELEASE 75%163359	0.7037773359840954	0.9651269923028373	0.06170540536375225	-0.28353626234839285	-0.8499488512084334	26	
